date,title,article,url
" Selasa, 18 Agu 2020 12:10 ",SESI I : Perbankan Ungkit IHSG ke Level 5.314,"
                            Pasardana.id - Pada penutupan perdagangan sesi I di Bursa Efek Indonesia (BEI), Selasa (18/8) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup menguat 1,28 persen atau naik  67,22 poin ke level 5.314,91.
IHSG bergerak di zona hijau dari batas bawah di level 5.244 hingga batas atas dan ditutup  pada level yang sama yakni 5.314.
Investor melakukan 452,556 transaksi dengan nilai Rp5,611 triliun. Sedangkan pada pasar reguler terjadi transaksi senilai Rp5,06 triliun dan pasar negosiasi Rp548,9 miliar
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp1,409 triliun dan aksi jual sebesar Rp1,245 triliun.
Dengan demikian, hingga jeda siang, asing tercatat beli bersih (net buy) sebesar Rp164. miliar.
Lebih rinci, data perdagangan BEI menyebutkan dari 10 indeks sektoral yang ada, hanya sektor pertanian melemah 0,46 persen ke level 1186,56.
Adapun sektor keuangan paling hijau dengan menguat 1,88 persen ke level 1191,63.
Hingga jeda siang, Indeks LQ45 tercatat naik 1,93 persen  menjadi  843,18. Sedangkan, indeks Jakarta Islamic Index (JII) tumbuh 0,97 persen ke 570,37.
Sementara itu, Indeks IDX30 tumbuh 1,94% ke 461,87.
 
                        ",https://pasardana.id/news/2020/8/18/sesi-i-perbankan-ungkit-ihsg-ke-level-5314/
" Jumat, 14 Agu 2020 16:14 ",Bahana TCW Siap Terima Mandat Kelola Dana Tapera,"
                            Pasardana.id - Bahana TCW Investment Management (Bahana TCW), salah satu anggota Indonesia Financial Group (IFG), siap untuk mengelola dana pemupukan dari Badan Pengelola Tabungan Perumahan Rakyat (BP Tapera) dalam bentuk Kontrak Investasi Kolektif (KIK).
Presiden Direktur Bahana TCW, Edward Lubis menyambut positif atas kepercayaan BP Tapera memilih Bahana TCW sebagai salah satu perusahaan aset manajemen yang akan mengelola dana Tapera tersebut.
Dana Tapera ini bertujuan untuk membantu masyarakat Indonesia mewujudkan kepemilikan hunian pertama, pembangunan hunian pertama serta biaya renovasi rumah.
“Bahana TCW siap untuk mengelola dana Tapera, dimana kami mendapatkan mandat untuk pengelolaan KIK Pendapatan Tetap dan KIK campuran,” ungkap Edward Lubis, dalam siaran pers, Kamis (13/8).
Dijelaskan, Kontrak Investasi Kolektif adalah kontrak antara manajer investasi dan bank kustodian yang mengikat pemegang unit penyertaan dimana manajer investasi diberi wewenang untuk mengelola portofolio investasi kolektif dan bank kustodian diberikan wewenang untuk melaksanakan penitipan kolektif.
Bahana TCW merupakan satu dari tujuh perusahaan aset manajemen yang terpilih BP Tapera untuk mengelola dana pemupukan.
Pemilihan MI ini didasari dengan beberapa parameter seperti kinerja Manajemen Investasi, rekam jejak, dana kelolaan atau AUM, dan tingkat kepatuhan.
Dana yang akan dikelola berasal dari kolektif nasabah Tapera, dimana setiap manajemen investasi (MI) akan diberi mandat untuk mengelola sebagian dari total dana kelolaan Tapera.
Total dana awal BP Tapera yang akan dikelola oleh tujuh MI tersebut direncanakan hingga mencapai Rp10 triliun pada tahun 2021.
Adapun, KIK Pendapatan Tetap merupakan KIK yang investasinya ditempatkan pada sekurang-kurangnya 80% dari portofolionya dalam bentuk efek bersifat utang.
Sementara, KIK Campuran merupakan KIK yang investasinya ditempatkan pada kombinasi efek bersifat ekuitas, efek bersifat utang dan instrumen pasar uang.
Pengelolaan investasi Dana Tapera akan berorientasi untuk jangka panjang, sehingga mayoritas dana kelolaan akan dialokasikan pada instrumen surat utang sebagai capital preservation.
Sementara, porsi investasi pada efek berupa saham akan relatif rendah, dan hanya saham-saham yang masuk ke dalam kategori indeks acuan seperti saham dalam kategori indeks LQ45 atau indeks IDX 30, yang merupakan indeks saham unggulan paling likuid dan berfundamental baik.
Selain itu, Bahana TCW juga akan menempatkan porsi investasinya pada pasar uang untuk kebutuhan likuditas jangka pendek.
Sebagai tambahan, Tapera merupakan program tabungan perumahan rakyat di Indonesia, dilandasi dengan dukungan UU Nomor 4 Tahun 2016 dan Peraturan Pemerintah Nomor 25/2020 tentang Penyelenggaraan Tabungan Perumahan Rakyat (Tapera) yang disahkan Presiden Joko Widodo.
Tapera hadir untuk seluruh masyarakat Indonesia, dengan berdasarkan asas gotong-royong baik ASN, BUMN, BUMD, BUMDES, TNI/Polri, karyawan swasta maupun pekerja mandiri.
Pada tahap pertama, program Tapera ini akan dimulai pada bulan Januari tahun 2021, diawali dengan ASN (aparat sipil negara) aktif serta peserta ex Bapertarum aktif.
Peserta ex-Bapertarum aktif akan secara otomatis menjadi peserta Tapera, dimana seluruh dana tabungannya akan dipindahkan ke Tapera.
Nasabah juga dapat memperoleh berbagai fasilitas Tapera, yaitu memiliki hunian pertama, pembangunan hunian pertama serta biaya renovasi rumah.
                        ",https://pasardana.id/news/2020/8/14/bahana-tcw-siap-terima-mandat-kelola-dana-tapera/
" Jumat, 14 Agu 2020 15:26 ","Berhasil Naik 8 Point, IHSG Akhir Pekan Ditutup Menguat 0,2 Persen Ke Level 5.248","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan akhir pekan ini, Jumat (14/8) berhasil ditutup di zona hijau, dengan naik 0,16% atau bertambah 8,440 basis point ke level 5.247,690.  
IHSG di sepanjang hari ini bergerak variatif dari batas bawah di level 5.221 hingga batas atas pada level 5.255 setelah dibuka pada level 5.239.
Lebih rinci dari 10 indeks sektoral yang ada, terpantau 5 sektor menjadi sentimen positif yang mendorong IHSG berlanjut menguat pada zona hijau.
Sektor yang menguat antara lain; sektor manufaktur positif 0,31%, sektor Consumer naik 0,58%, sektor pertambangan menguat 0,94%, sektor Industri Dasar naik 0,15%, dan sektor Perbankan menguat 0,45%.
Sedangkan sektor yang melemah antara lain; sektor aneka industri -0,32%, sektor Property -0,74%, sektor perdagangan -1,12%, sektor Infrastruktur -0,15%, dan sektor Agri terkoreksi -0,43%. 
Saham-saham yang tergolong top gainer antara lain; FOOD yang naik 42 point atau menguat 34,42% ke level 164. Dilanjutkan MBAP yang naik 560 point atau menguat 24,66% ke level 2,830. KDSI menguat 23,28% atau bertambah 170 point ke level 900. SKBM menguat 19,31% atau naik 56 point ke level 346. ARKA menguat 18,05% atau naik 52 point ke level 340.
Saham-saham yang tergolong top losser antara lain; RONY -7 point atau melemah -7,00% ke level 93. POLI melemah -6,98% atau koreksi -80 point ke level 1.065. DVLA terkoreksi -210 point atau melemah -6,90% ke level 2.830. PEGE turun -10 point atau melemah -6,89% ke level 135. MNCN melemah -65 point atau turun -6,87% ke level 880.
Investor melakukan transaksi sebanyak 619.402 kali senilai Rp7,976 triliun. Pada pasar reguler terjadi transaksi senilai Rp6,380 triliun dan pasar negosiasi terjadi transaksi senilai Rp1,595 triliun.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,235 triliun dan aksi jual sebesar Rp2,108 triliun. Sehingga investor asing tercatat beli bersih (net buy) sebesar Rp127 miliar.
Di sisi lain, Indeks LQ45 tercatat menguat 0,17% ke level 827,218. Sedangkan, JII naik 0,17% ke level 827,218.
Selanjutnya, IDX30 positif 0,21% ke level 453,074. Sementara IDX80 terpantau meningkat tipis 0,010 point ke level 117,495.
                        ",https://pasardana.id/news/2020/8/14/berhasil-naik-8-point-ihsg-akhir-pekan-ditutup-menguat-0-2-persen-ke-level-5248/
" Jumat, 14 Agu 2020 11:54 ","IHSG Sesi I Terkoreksi Tipis 0,01 Persen Ke Level 5.238, Asing Masih Catat Net Buy Rp202 Miliar","
                            Pasardana.id - Pada penutupan perdagangan sesi I di Bursa Efek Indonesia (BEI), Jumat (14/8) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup melemah tipis -0,01% atau terkoreksi 0,899 poin ke level  5.238,351.
IHSG bergerak variatif dari batas bawah di level 5.221 hingga batas atas pada level 5.249, setelah dibuka di level 5.239 pagi ini.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp1,099 triliun dan aksi jual sebesar Rp897 miliar. Dengan demikian hingga jeda siang, asing tercatat beli bersih (net buy) sebesar Rp202 miliar.
Tercatat sebanyak 160 saham menguat, 206 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp4,488 triliun dari 6,5 miliar saham yang diperdagangkan.
Lebih rinci, data perdagangan BEI menyebutkan dari 10 indeks sektoral yang ada, terpantau sebanyak 5 sektor melemah dan menyeret IHSG ke zona merah.
Indeks sektoral yang melemah antara lain; sektor property -0,51%, sektor Industri Dasar terkoreksi -0,01%, sektor Perdagangan -0,71%, sektor Infrastruktur melemah -0,48%, dan sektor Agri terkoreksi -0,03%.
Sedangkan sektor yang menguat adalah sektor Aneka Industri naik 0,15%, sektor Perbankan positif 0,01%, sektor pertambangan menguat 1,09%, sektor Consumer  naik 0,29%, dan sektor manufaktur menguat 0,18%.
Hingga jeda siang, Indeks LQ45 tercatat melemah -0,11% menjadi  824,881. Sedangkan, indeks Jakarta Islamic Index (JII) turun -0,13% ke 564,169. Sementara itu Indeks IDX30 menurun -0,11% ke 451,614.
Adapun indeks MNC36 terpantau menguat tipis 0,04% ke level 298,323.
                        ",https://pasardana.id/news/2020/8/14/ihsg-sesi-i-terkoreksi-tipis-0-01-persen-ke-level-5238-asing-masih-catat-net-buy-rp202-miliar/
" Kamis, 13 Agu 2020 15:40 ","IHSG Ditutup Menguat 0,11 Persen Ke Level 5.239, Asing Net Buy Rp282 Miliar","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Kamis (13/8) berhasil ditutup di zona hijau, dengan naik 0,11% atau bertambah 5,798 basis point ke level 5.239,250.  
IHSG di sepanjang hari ini bergerak variatif dari batas bawah di level 5.218 hingga batas atas pada level 5.279 setelah dibuka pada level 5.233.
Investor melakukan transaksi sebanyak 699.779 kali senilai Rp10,641 triliun. Pada pasar reguler terjadi transaksi senilai Rp7,657 triliun dan pasar negosiasi terjadi transaksi senilai Rp2,983 triliun.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,110 triliun dan aksi jual sebesar Rp1,829 triliun. Sehingga investor asing tercatat beli bersih (net buy) sebesar Rp282 miliar.
Lebih rinci, dari 10 indeks sektoral yang ada, terpantau 5 sektor menjadi sentimen positif yang mendorong IHSG berlanjut menguat pada zona hijau.
Sektor yang menguat antara lain; sektor manufaktur positif 0,40%, sektor Infrastruktur 0,58%, sektor Consumer naik 0,85%, sektor pertambangan menguat 0,15%, dan sektor Agri positif 0,68%. 
Sedangkan sektor yang melemah antara lain; sektor Industri Dasar -0,20%, sektor aneka industri -0,03%, sektor Perbankan -0,08%, sektor Property -0,26%, dan sektor perdagangan -0,58%.
Saham-saham yang tergolong top gainer antara lain; MBAP yang naik 450 point atau menguat 24,72% ke level 2.270. Dilanjutkan DVLA yang naik 590 point atau menguat 24,08% ke level 3.040. KIOS menguat 21,25% atau bertambah 34 point ke level 194. CNTX menguat 14,67% atau naik 32 point ke level 250. ALTO menguat 12,99% atau naik 46 point ke level 400.
Saham-saham yang tergolong top losser antara lain; GLOB -10 point atau melemah -6,94% ke level 134. MREI melemah -6,92% atau koreksi -360 point ke level 4.840. BPTR terkoreksi -6 point atau melemah -6,89% ke level 81. FOOD turun -9 point atau melemah -6,87% ke level 122. SGER melemah -18 point atau turun -6,87% ke level 244.
Di sisi lain, Indeks LQ45 tercatat menguat 0,07% ke level 825,804. Sedangkan, JII naik 0,52% ke level 564,942.
Selanjutnya, IDX30 positif 0,13% ke level 452,114. Sementara IDX80 terpantau meningkat 0,02% ke level 117,485.
                        ",https://pasardana.id/news/2020/8/13/ihsg-ditutup-menguat-0-11-persen-ke-level-5239-asing-net-buy-rp282-miliar/
" Kamis, 13 Agu 2020 11:49 ","Bergerak Variatif, IHSG Sesi I Berhasil Menguat 0,1 Persen Ke Level 5.239","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Kamis (13/8) siang ini, Indeks Harga Saham Gabungan (IHSG) berhasil ditutup di zona hijau dengan menguat 0,09%, atau naik 5,093 poin ke level  5.238,545.
IHSG bergerak variatif dari batas bawah di level  5.218 hingga batas atas pada level  5.279 setelah dibuka pada level  5.233 pagi ini.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp740 miliar dan aksi jual sebesar Rp789 miliar. Dengan demikian hingga jeda siang, asing tercatat jual bersih (net sell) sebesar Rp49 miliar.
Sebanyak 165 saham menguat, 212 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp6,788 triliun dari 7,5 miliar saham yang diperdagangkan.
Lebih rinci, data perdagangan BEI menyebutkan dari 10 indeks sektoral yang ada, tercatat sebanyak 6 sektor menjadi sentimen positif yang mendorong IHSG ke zona hijau.
Sektor yang menguat antara lain; sektor Aneka Indusri positif 0,050 poin, sektor Infrastruktur menguat 0,23%, sektor pertambangan naik 0,03%, sektor  Consumer meningkat 0,73%, lalu sektor manufaktur naik 0,35%, dan sektor Agri menguat 0,64%.  
Sedangkan sektor yang melemah yaitu; sektor perdagangaan -0,20%, sektor Industri Dasar -0,14%, sektor property -0,45%, dan sektor Perbankan terkoreksi -0,03%.
Di sisi lain, Indeks LQ45 tercatat menguat 0,03% menjadi 825,513. Sedangkan indeks Jakarta Islamic Index (JII) naik 0,39% ke 564,177.
Sementara Indeks IDX30 positif 0,04% ke 451,734. Selanjutnya indeks MNC36 terpantau positif 0,14% ke level 298,185.
                        ",https://pasardana.id/news/2020/8/13/bergerak-variatif-ihsg-sesi-i-berhasil-menguat-0-1-persen-ke-level-5239/
" Rabu, 12 Agu 2020 15:34 "," IHSG Ditutup Menguat 0,8 Persen Ke Level 5.233, Asing Net Buy Rp143 Miliar","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan sore ini, Rabu (12/8) berhasil ditutup menguat, dengan naik 0,83% atau bertambah 43,286 basis point ke level 5.233,452.  
IHSG di sepanjang hari ini bergerak variatif dari batas bawah di level 5.178 hingga batas atas pada level 5.235 setelah dibuka pada level 5.190.
Investor melakukan transaksi sebanyak 853.345 kali senilai Rp11,321 triliun. Pada pasar reguler terjadi transaksi senilai Rp9,936 triliun dan pasar negosiasi terjadi transaksi senilai Rp1,384 triliun.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp2,777 triliun dan aksi jual sebesar Rp2,634 triliun. Sehingga investor asing tercatat jual bersih (net sell) sebesar Rp143 miliar.
Lebih rinci dari 10 indeks sektoral yang ada, terpantau 5 sektor menjadi sentimen positif yang mendorong IHSG berlanjut menguat pada zona hijau.
Sektor yang menguat antara lain; sektor aneka industri naik 2,30%, sektor Perbankan melonjak 2,21%, sektor Property naik 0,34%, sektor manufaktur positif 0,27%, dan sektor perdagangan positif 0,33%.
Sedangkan sektor yang melemah antara lain; sektor Infrastruktur -0,28%, sektor Industri Dasar -0,05%, sektor Consumer -0,05%, sektor pertambangan -2,10%, dan sektor Agri terkoreksi -0,89%. 
Saham-saham yang tergolong top gainer antara lain; SGER yang naik 67 point atau menguat 34,35% ke level 262. Dilanjutkan BMTR yang naik 52 point atau menguat 24,52% ke level 264. BBLD menguat 17,80% atau bertambah 68 point ke level 450. MREI menguat 15,55% atau naik 700 point ke level 5.200. RUIS menguat 14,28% atau naik 28 point ke level 224.
Saham-saham yang tergolong top losser antara lain; KBAG -18 point atau melemah -6,87% ke level 244. PGLI melemah -6,86% atau koreksi -14 point ke level 190. RMBA terkoreksi -18 point atau melemah -6,81% ke level 246. MSKY turun -75 point atau melemah -6,81% ke level 1.025. RONY melemah -7 point atau turun -6,79% ke level 96.
Di sisi lain, Indeks LQ45 tercatat menguat 1,59% ke level 825,220. Sedangkan, JII naik 0,29% ke level 561,974.
Selanjutnya, IDX30 positif 1,80% ke level 451,522. Sementara IDX80 terpantau meningkat 1,35% ke level 117,461.
                        ",https://pasardana.id/news/2020/8/12/ihsg-ditutup-menguat-0-8-persen-ke-level-5233-asing-net-buy-rp143-miliar/
" Rabu, 12 Agu 2020 11:51 ","IHSG Sesi I Melonjak Naik 0,4 Persen Ke Level 5.210, Asing Catat Net Buy Rp5 Miliar","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Rabu (12/8) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup di zona hijau dengan menguat 0,38%, atau naik 20,025 poin ke level  5.210,191.
IHSG bergerak variatif dari batas bawah di level  5.178 hingga batas atas pada level  5.218 setelah dibuka pada level  5.190 pagi ini.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp937 miliar dan aksi jual sebesar Rp932 miliar. Dengan demikian hingga jeda siang, asing tercatat beli bersih (net buy) sebesar Rp5 miliar.
Sebanyak 153 saham menguat, 246 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp6,078 triliun dari 6,9 miliar saham yang diperdagangkan.
Lebih rinci, data perdagangan BEI menyebutkan dari 10 indeks sektoral yang ada, tercatat sebanyak 4 sektor menjadi sentimen positif yang mampu mendorong IHSG ke zona hijau.
Sektor  yang menguat antara lain; sektor Aneka Indusri positif 0,49%, sektor property naik 0,05%, sektor Infrastruktur menguat 0,26%, dan sektor Perbankan melonjak 1,92%.
Sedangkan sektor yang melemah yaitu sektor pertambangan -2,46%, sektor perdagangan -0,80%, sektor  Consumer -0,61%, lalu sektor manufaktur -0,30%, sektor Industri Dasar -0,12%, dan sektor Agri terkoreksi  -1,50%. 
Di sisi lain, Indeks LQ45 tercatat menguat 0,97% menjadi 820,178. Sedangkan indeks Jakarta Islamic Index (JII) terkoreksi -0,28% ke 558,734.
Sementara Indeks IDX30 naik 1,16% ke 448,712. Selanjutnya indeks MNC36 terpantau positif 0,88% ke level 296,030.
                        ",https://pasardana.id/news/2020/8/12/ihsg-sesi-i-melonjak-naik-0-4-persen-ke-level-5210-asing-catat-net-buy-rp5-miliar/
" Selasa, 11 Agu 2020 15:39 ",Sektor Properti Hijaukan IHSG Di Level 5.190,"
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan hari ini, Selasa (11/8)  ditutup menguat, dengan naik 0,63% atau bertambah 32,23 basis point ke level 5.190,17.  
IHSG di sepanjang hari ini bergerak di zona hijau dari batas bawah di level 5.158 hingga batas atas pada level 5.201.
Lebih rinci, dari 10 indeks sektoral yang ada, terpantau enam sektor menjadi sentimen positif yang mendorong IHSG berlanjut menguat pada zona hijau.
Sektor yang menguat antara lain; sektor Properti positif 1,6%, sektor aneka industri  naik 1,55%, sektor keuangan naik 1,36%, sektor industri dasar naik 0,63%, sektor pertanian positif 0,24%, sektor konsumer  positif 0,15%.   
Sedangkan sektor yang melemah antara lain; sektor perdagangan -0,15%, sektor aneka tambang -0,37%, dan sektor infrastruktur -0,67%.
Saham-saham yang tergolong top gainer antara lain; SGER yang naik 50 point atau menguat 34,48% ke level 195. Dilanjutkan IMAS yang naik 140 point atau menguat 24,78% ke level 705. WOMF menguat 22,02% atau bertambah 48 point ke level 266. RUIS menguat 17,37% atau naik 196 point ke level 196. PRAS menguat 17,31% atau naik 18 point ke level 122.
Saham-saham yang tergolong top losser antara lain; IKAN -45 point atau melemah -6,98% ke level 600. KJEN melemah -6,91% atau koreksi -95 point ke level 1.280. APEX terkoreksi -11 point atau melemah -6,88% ke level 149. DNAR turun -18 point atau melemah -6,87% ke level 192. YULE melemah -14 point atau turun -6,8% ke level 192.
Investor melakukan transaksi sebanyak 748.495 kali senilai Rp9,034 triliun. Pada pasar reguler terjadi transaksi senilai Rp8,099 triliun dan pasar negosiasi terjadi transaksi senilai Rp933 miliar.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp1,528 triliun dan aksi jual sebesar Rp2,233 triliun. Sehingga investor asing tercatat jual bersih (net sell) sebesar Rp704 miliar.
Di sisi lain, Indeks LQ45 tercatat menguat 0,67% ke level 812,29 dan  IDX30 positif 0,68% ke level 443,53.
                        ",https://pasardana.id/news/2020/8/11/sektor-properti-hijaukan-ihsg-di-level-5190/
" Senin, 10 Agu 2020 15:24 ","Delapan Sektor Ditutup Positif, IHSG Awal Pekan Menguat 0,3 Persen Ke Level 5.158","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan awal pekan ini, Senin (10/8) berhasil ditutup menguat, dengan naik 0,27% atau bertambah 13,941 basis point ke level 5.157,834.  
IHSG di sepanjang hari ini bergerak variatif dari batas bawah di level 5.134 hingga batas atas pada level 5.158 setelah dibuka pada level 5.143.
Lebih rinci dari 10 indeks sektoral yang ada, terpantau 8 sektor menjadi sentimen positif yang mendorong IHSG berlanjut menguat pada zona hijau.
Sektor yang menguat antara lain; sektor Perbankan positif 0,09%, sektor Property naik 1,14%, sektor Industri Dasar naik 1,34%, sektor Consumer naik 0,60%, sektor manufaktur positif 0,45%, sektor perdagangan  positif 0,21%, sektor pertambangan menguat 0,76%, dan sektor Agri positif 1,24%.  
Sedangkan sektor yang melemah antara lain; sektor Infrastruktur -0,41%, dan sektor aneka industri terkoreksi -1,99%.
Saham-saham yang tergolong top gainer antara lain; MTPS yang naik 48 point atau menguat 34,53% ke level 187. Dilanjutkan SGER yang naik 37 point atau menguat 34,25% ke level 145. BPTR menguat 33,78% atau bertambah 25 point ke level 99. KJEN menguat 25,00% atau naik 275 point ke level 1.375. TOYS menguat 24,77% atau naik 135 point ke level 680.
Saham-saham yang tergolong top losser antara lain; GSMF -7 point atau melemah -7,00% ke level 93. POLU melemah -7,00% atau koreksi -70 point ke level 930. PEGE terkoreksi -10 point atau melemah -6,99% ke level 133. FREN turun -10 point atau melemah -6,99% ke level 133. GOLD melemah -14 point atau turun -6,93% ke level 188.
Investor melakukan transaksi sebanyak 639.755 kali senilai Rp7,248 triliun. Pada pasar reguler terjadi transaksi senilai Rp6,139 triliun dan pasar negosiasi terjadi transaksi senilai Rp1,108 triliun.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp1,305 triliun dan aksi jual sebesar Rp1,783 triliun. Sehingga investor asing tercatat jual bersih (net sell) sebesar Rp478 miliar.
Di sisi lain, Indeks LQ45 tercatat menguat 0,08% ke level 806,896. Sedangkan, JII terkoreksi -0,12% ke level 559,926. Selanjutnya, IDX30 positif 0,10% ke level 440,530.
Sementara IDX80 terpantau meningkat 0,18% ke level 115,114.
                        ",https://pasardana.id/news/2020/8/10/delapan-sektor-ditutup-positif-ihsg-awal-pekan-menguat-0-3-persen-ke-level-5158/
" Senin, 10 Agu 2020 11:53 ","Bergerak Variatif, IHSG Sesi I Ditutup Menguat 0,04 Persen Ke Level 5.146","
                            Pasardana.id - Pada penutupan perdagangan sesi 1 di Bursa Efek Indonesia (BEI), Senin (10/8) siang ini, Indeks Harga Saham Gabungan (IHSG) ditutup di zona hijau dengan menguat tipis 0,04%, atau naik 2,085 poin ke level  5.145,978.
IHSG bergerak variatif dari batas bawah di level  5.134 hingga batas atas pada level  5.158 setelah dibuka pada level  5.143 pagi ini.
Sebanyak 211 saham menguat, 198 saham melemah, dan sisanya stagnan. Adapun transaksi perdagangan mencapai Rp3,747 triliun dari 6,3 miliar saham yang diperdagangkan.
Lebih rinci, data perdagangan BEI menyebutkan dari 10 indeks sektoral yang ada, tercatat sebanyak 5 sektor menjadi sentimen positif yang mendorong IHSG menguat tipis ke zona hijau.
Sektor  yang menguat antara lain; sektor  Consumer naik 0,46%, lalu sektor manufaktur  positif 0,30%, sektor Industri Dasar meningkat 0,60%, sektor property naik 0,85%, dan sektor Agri menguat 0,39%. 
Sedangkan sektor yang melemah yaitu sektor Infrastruktur -0,22%, sektor pertambangan -0,25%, sektor Aneka Indusri -0,91%, sektor perdagangan -0,16%, dan sektor Perbankan terkoreksi -0,14%.
Sepanjang sesi 1, Investor asing tercatat melakukan aksi beli sebesar Rp508 miliar dan aksi jual sebesar Rp727 miliar. Dengan demikian hingga jeda siang, asing tercatat jual bersih (net sell) sebesar Rp218 miliar.
Di sisi lain, Indeks LQ45 tercatat melemah -0,02% menjadi 805,975. Sedangkan indeks Jakarta Islamic Index (JII) juga terkoreksi 0,24% ke 559,235.
Sementara Indeks IDX30 naik 0,03% ke 440,227. Selanjutnya indeks MNC36 terpantau turun -0,19% ke level 290,285.
                        ",https://pasardana.id/news/2020/8/10/bergerak-variatif-ihsg-sesi-i-ditutup-menguat-0-04-persen-ke-level-5146/
" Jumat, 07 Agu 2020 15:22 ","Tujuh Sektor Ditutup Melemah, IHSG Akhir Pekan Terkoreksi 0,7 Persen Ke Level 5.144","
                            Pasardana.id - Indeks Harga Saham Gabungan (IHSG) pada penutupan perdagangan akhir pekan ini, Jumat (7/8) berakhir di zona merah setelah melemah -0,66%, atau terkoreksi -34,379 basis point ke level 5.143,893.
IHSG terpantau bergerak pada batas bawah di level 5.119 hingga batas atas pada level 5.187, setelah dibuka di level 5.178.
Lebih rinci, data perdagangan BEI menyebutkan dari 10 indeks sektoral yang ada, sebanyak 7 sektor menjadi sentimen pelemahan yang menyeret IHSG ke zona merah.
Sektor yang melemah antara lain; sektor property -1,38%, sektor Perbankan melemah -0,61%, sektor manufaktur -0,74%, sektor Industri Dasar -1,01%, sektor pertambangan -1,21%, sektor Consumer -0,92%, dan sektor Infrastruktur terkoreksi -1,72%.
Sedangkan sektor yang menguat antara lain; sektor Perdagangan naik 1,15%, sektor Aneka Industri positif 0,57 %, dan sektor Agri naik 0,38%.
Saham-saham yang tergolong top gainer antara lain; IPOL yang naik 22 point atau menguat 31,42% ke level 92. Dilanjutkan TOYS yang naik 109 point atau menguat 25,00% ke level 545. WOWS menguat 23,61% atau bertambah 17 point ke level 89. OPMS menguat 17,96% atau naik 23 point ke level 151. YULE menguat 14,53% atau naik 25 point ke level 197.
Saham-saham yang tergolong top losser antara lain; VRNA turun -8 point atau melemah -6,95% ke level 107. INDO melemah -6,92% atau koreksi -9 point ke level 121. IBFN terkoreksi -20 point atau melemah -6,89% ke level 270. LUCK terpangkas -16 point atau melemah -6,89% ke level 216. PGLI melemah -14 point atau turun -6,86% ke level 190.
Investor melakuan transaksi sebanyak 708,171 kali senilai Rp10,117 triliun. Pada pasar reguler terjadi transaksi senilai Rp7,544 triliun dan pasar negosiasi terjadi transaksi senilai Rp2,572 triliun.
Pada sisi investor asing, tercatat melakukan aksi beli sebesar Rp3,102 triliun dan aksi jual sebesar Rp4,433 triliun. Sehingga investor asing tercatat jual bersih (net sell) sebesar Rp1,33 triliun.
Di sisi lain, Indeks LQ45 tercatat melemah -0,66% ke level 806,188. Sedangkan JII melemah -0,66% ke level 560,625. Selanjutnya, IDX30 melemah -0,62% ke level 440,088. Sementara IDX80 terkoreksi -0,60% pada level 114,903.
                        ",https://pasardana.id/news/2020/8/7/tujuh-sektor-ditutup-melemah-ihsg-akhir-pekan-terkoreksi-0-7-persen-ke-level-5144/
